stusps,geoid,basename,type,LSADC,FUNCSTAT,pop2020,wiki_title,wiki_len,pop_rank,est_mentions,est_share,NAME
AL,0139856,Kimberly,incorporated,25,A,3841,"Kimberly, AL",0,123,0,0,Kimberly city
AL,0144608,Loxley,incorporated,25,A,3710,"Loxley, AL",0,124,0,0,Loxley city
AL,0175960,Thomasville,incorporated,25,A,3649,"Thomasville, AL",0,125,0,0,Thomasville city
AL,0113648,Centre,incorporated,25,A,3587,"Centre, AL",0,126,0,0,Centre city
AL,0140928,Lake View,incorporated,25,A,3560,"Lake View, AL",0,127,0,0,Lake View city
AL,0124808,Evergreen,incorporated,25,A,3520,"Evergreen, AL",0,128,0,0,Evergreen city
AL,0162472,Priceville,incorporated,25,A,3512,"Priceville, AL",0,129,0,0,Priceville city
AL,0123296,Elba,incorporated,25,A,3508,"Elba, AL",0,130,0,0,Elba city
AL,0143720,Livingston,incorporated,25,A,3436,"Livingston, AL",0,131,0,0,Livingston city
AL,0133976,Heflin,incorporated,25,A,3431,"Heflin, AL",0,132,0,0,Heflin city
AL,0151600,Moulton,incorporated,25,A,3398,"Moulton, AL",0,133,0,0,Moulton city
AL,0177880,Union Springs,incorporated,25,A,3358,"Union Springs, AL",0,134,0,0,Union Springs city
AL,0180352,Weaver,incorporated,25,A,3339,"Weaver, AL",0,135,0,0,Weaver city
AL,0163576,Red Bay,incorporated,25,A,3232,"Red Bay, AL",0,136,0,0,Red Bay city
AL,0179944,Warrior,incorporated,25,A,3224,"Warrior, AL",0,137,0,0,Warrior city
AL,0132968,Hanceville,incorporated,25,A,3217,"Hanceville, AL",0,138,0,0,Hanceville city
AL,0146768,Marion,incorporated,25,A,3176,"Marion, AL",0,139,0,0,Marion city
AL,0119336,Dadeville,incorporated,25,A,3084,"Dadeville, AL",0,140,0,0,Dadeville city
AL,0151648,Moundville,incorporated,43,A,3024,"Moundville, AL",0,141,0,0,Moundville town
AL,0109136,Brent,incorporated,25,A,2972,"Brent, AL",0,142,0,0,Brent city
AL,0124664,Eutaw,incorporated,25,A,2937,"Eutaw, AL",0,143,0,0,Eutaw city
AL,0176824,Triana,incorporated,25,A,2890,"Triana, AL",0,144,0,0,Triana city
AL,0154168,New Hope,incorporated,25,A,2889,"New Hope, AL",0,145,0,0,New Hope city
AL,0113672,Centreville,incorporated,25,A,2800,"Centreville, AL",0,146,0,0,Centreville city
AL,0144728,Luverne,incorporated,25,A,2765,"Luverne, AL",0,147,0,0,Luverne city
AL,0140672,La Fayette,incorporated,25,A,2684,"La Fayette, AL",0,148,0,0,La Fayette city
AL,0133424,Hartford,incorporated,25,A,2651,"Hartford, AL",0,149,0,0,Hartford city
